Product,Price,Link,Rating,Brand,Age Range,Ingredients,Sales
"Nature′s Recipe Grain Free Small Breed Chicken, Sweet Potato & Pumpkin Recipe Dry Dog Food, 4 lb. Bag",$9.79,https://www.amazon.com/Natures-Recipe-Chicken-Potato-Pumpkin/dp/B007NDCZIW/ref=sr_1_217?dib=eyJ2IjoiMSJ9.FyB_P3Mp_0uTNkAG3YBSeBqW3noYnzNKb-6C_wvlO8VLDTl02bUwIyZTu98hDpDltbQugTZ2aTAm5vpCY-qcN6yVX7l3oq6UUReBvObf2L27nbELLaT9RkKsGgm_EiIdV3iufOFjbgLIHQvC6mwF83kIMyjW8wqd0JXcJe3boTAkXUm04GrFFxiXd6sQGM1GJeRAL9gQDIiP8OpLSOWWNZ_mx5NMmW_n2C80-jt3RUIlEJ2LWD9Lk59og3AampBAhDtTCEyOsS4F-REA8j8gXyiMxZQ9vBoPcXdV2MvFXDM.n0M58qFmikNj3GTNeS8vqE194V7Ute_8lF-PrN_o_is&dib_tag=se&keywords=pet+food&qid=1733034566&sr=8-217,4.6 out of 5 stars,Nature's Recipe,Adult,"Chicken, Chicken Meal, Garbanzo Beans, Peas, Pea Starch, Poultry Fat (Preserved with Mixed Tocopherols), Sweet Potatoes, Pumpkin, Natural Flavor, Dried Tomato Pomace, Salt, Potassium Chloride, Taurine, Dl Methionine, Choline Chloride, Minerals (Ferrous Sulfate, Iron , Proteinate, Zinc Proteinate, Zinc Oxide, Copper Sulfate, Manganese Proteinate, Copper Proteinate, Manganous Oxide, Calcium Iodate, Sodium, Selenite), Vitamins (Vitamin E Supplement, L-ascorbyl-2-polyphosphate (Source of Vitamin C), Inositol, Niacin, D-calcium Pantothenate, Vitamin A Supplement, Riboflavin Supplement, Thiamine Mononitrate, Beta-carotene, Pyridoxine Hydrochloride, Vitamin B12 Supplement, Menadione Sodium Bisulfite Complex, Vitamin D3 Supplement, Folic Acid, Biotin), Lactic Acid, Citric Acid (Used As A Preservative), Rosemary Extract.",7K+ bought in past month
"Royal Canin Size Health Nutrition X-Small Breed Dry Puppy Food, Supports Brain Development, Immune Support and Digestive Health, 3 lb Bag",$23.99,https://www.amazon.com/Royal-Canin-X-Small-Puppy-Food/dp/B0076L2WU2/ref=sr_1_218?dib=eyJ2IjoiMSJ9.FyB_P3Mp_0uTNkAG3YBSeBqW3noYnzNKb-6C_wvlO8VLDTl02bUwIyZTu98hDpDltbQugTZ2aTAm5vpCY-qcN6yVX7l3oq6UUReBvObf2L27nbELLaT9RkKsGgm_EiIdV3iufOFjbgLIHQvC6mwF83kIMyjW8wqd0JXcJe3boTAkXUm04GrFFxiXd6sQGM1GJeRAL9gQDIiP8OpLSOWWNZ_mx5NMmW_n2C80-jt3RUIlEJ2LWD9Lk59og3AampBAhDtTCEyOsS4F-REA8j8gXyiMxZQ9vBoPcXdV2MvFXDM.n0M58qFmikNj3GTNeS8vqE194V7Ute_8lF-PrN_o_is&dib_tag=se&keywords=pet+food&qid=1733034566&sr=8-218,4.8 out of 5 stars,Royal Canin,Puppy,"Brewers rice, chicken meal, chicken fat, corn gluten meal, corn, wheat gluten, natural flavors, dried beet pulp, vegetable oil, ground psyllium husk, sodium silico aluminate, fish oil, potassium chloride, fructooligosaccharides, sodium tripolyphosphate, DL-methionine, hydrolyzed yeast, choline chloride, monosodium phosphate, salt, taurine, L-lysine, vitamins [DL-alpha tocopherol acetate (source of vitamin E), L-ascorbyl-2-polyphosphate (source of vitamin C), biotin, D-calcium pantothenate, pyridoxine hydrochloride (vitamin B6), vitamin A acetate, niacin supplement, thiamine mononitrate (vitamin B1), riboflavin supplement (vitamin B2), folic acid, vitamin B12 supplement, vitamin D3 supplement], marigold extract (Tagetes erecta L.), trace minerals (zinc oxide, zinc proteinate, ferrous sulfate, manganese proteinate, copper sulfate, copper proteinate, manganous oxide, calcium iodate, sodium selenite), L-carnitine, rosemary extract, preserved with natural mixed tocopherols and citric acid.",3K+ bought in past month
"Purina Beyond Natural Grain Free Dry Cat Food Simply Indoor Salmon, Egg and Sweet Potato Recipe - 3 lb. Bag",$11.97,https://www.amazon.com/Purina-Beyond-Indoor-Natural-Protein/dp/B01M7UO93L/ref=sr_1_219?dib=eyJ2IjoiMSJ9.FyB_P3Mp_0uTNkAG3YBSeBqW3noYnzNKb-6C_wvlO8VLDTl02bUwIyZTu98hDpDltbQugTZ2aTAm5vpCY-qcN6yVX7l3oq6UUReBvObf2L27nbELLaT9RkKsGgm_EiIdV3iufOFjbgLIHQvC6mwF83kIMyjW8wqd0JXcJe3boTAkXUm04GrFFxiXd6sQGM1GJeRAL9gQDIiP8OpLSOWWNZ_mx5NMmW_n2C80-jt3RUIlEJ2LWD9Lk59og3AampBAhDtTCEyOsS4F-REA8j8gXyiMxZQ9vBoPcXdV2MvFXDM.n0M58qFmikNj3GTNeS8vqE194V7Ute_8lF-PrN_o_is&dib_tag=se&keywords=pet+food&qid=1733034566&sr=8-219,4.7 out of 5 stars,Brand unavailable,Age Range unavailable,Ingredients unavailable,2K+ bought in past month
"A Strong Heart Wet Dog Food, Cuts in Gravy with Beef - 13.2 oz Cans (Pack of 12), Made in The USA with Real Beef",$15.25,https://www.amazon.com/Strong-Heart-Food-Cuts-Gravy/dp/B0CWJ62747/ref=sr_1_220?dib=eyJ2IjoiMSJ9.FyB_P3Mp_0uTNkAG3YBSeBqW3noYnzNKb-6C_wvlO8VLDTl02bUwIyZTu98hDpDltbQugTZ2aTAm5vpCY-qcN6yVX7l3oq6UUReBvObf2L27nbELLaT9RkKsGgm_EiIdV3iufOFjbgLIHQvC6mwF83kIMyjW8wqd0JXcJe3boTAkXUm04GrFFxiXd6sQGM1GJeRAL9gQDIiP8OpLSOWWNZ_mx5NMmW_n2C80-jt3RUIlEJ2LWD9Lk59og3AampBAhDtTCEyOsS4F-REA8j8gXyiMxZQ9vBoPcXdV2MvFXDM.n0M58qFmikNj3GTNeS8vqE194V7Ute_8lF-PrN_o_is&dib_tag=se&keywords=pet+food&qid=1733034566&sr=8-220,4.1 out of 5 stars,Strongheart,All Life Stages,"WATER SUFFICIENT FOR PROCESSING, CHICKEN, MEAT BY-PRODUCTS, WHEAT FLOUR, BEEF, ANIMAL LIVER, WHEAT GLUTEN, GUAR GUM, CORN STARCH, SALT, ANIMAL PLASMA, SODIUM PHOSPHATE, ADDED COLOR, POTASSIUM CHLORIDE, NATURAL FLAVOR, CHOLINE CHLORIDE, MINERALS (FERROUS SULFATE, ZINC OXIDE, COPPER PROTEINATE, SODIUM SELENITE, MANGANESE SULFATE, POTASSIUM IODIDE), VITAMINS (VITAMIN E SUPPLEMENT, THIAMINE MONONITRATE, NIACIN SUPPLEMENT, d-CALCIUM PANTOTHENATE, VITAMIN A SUPPLEMENT, PYRIDOXINE HYDROCHLORIDE, RIBOFLAVIN SUPPLEMENT, BIOTIN, VITAMIN B12 SUPPLEMENT, VITAMIN D3 SUPPLEMENT, FOLIC ACID).",1K+ bought in past month
"Purina ONE Small Bites Beef and Rice Formula Small High Protein Dry Dog Food Natural With Added Vitamins, Minerals and Nutrients - 8 lb. Bag",$16.28,https://www.amazon.com/Purina-Smartblend-Natural-Small-Formula/dp/B000634CF0/ref=sr_1_221?dib=eyJ2IjoiMSJ9.FyB_P3Mp_0uTNkAG3YBSeBqW3noYnzNKb-6C_wvlO8VLDTl02bUwIyZTu98hDpDltbQugTZ2aTAm5vpCY-qcN6yVX7l3oq6UUReBvObf2L27nbELLaT9RkKsGgm_EiIdV3iufOFjbgLIHQvC6mwF83kIMyjW8wqd0JXcJe3boTAkXUm04GrFFxiXd6sQGM1GJeRAL9gQDIiP8OpLSOWWNZ_mx5NMmW_n2C80-jt3RUIlEJ2LWD9Lk59og3AampBAhDtTCEyOsS4F-REA8j8gXyiMxZQ9vBoPcXdV2MvFXDM.n0M58qFmikNj3GTNeS8vqE194V7Ute_8lF-PrN_o_is&dib_tag=se&keywords=pet+food&qid=1733034566&sr=8-221,4.7 out of 5 stars,Purina ONE,Adult,"Beef (Source Of Glucosamine), Rice Flour, Corn Gluten Meal, Whole Grain Corn, Chicken By-Product Meal (Source Of Glucosamine), Beef Fat Naturally Preserved With Mixed-Tocopherols, Soybean Meal, Oat Meal, Whole Grain Wheat, Liver Flavor, Glycerin, Mono And Dicalcium Phosphate, Calcium Carbonate, Salt, Caramel Color, Potassium Chloride, Soybean Oil, Dried Carrots, Dried Peas, Vitamins [Vitamin E Supplement, Niacin (Vitamin B-3), Vitamin A Supplement, Calcium Pantothenate (Vitamin B-5), Thiamine Mononitrate (Vitamin B-1), Vitamin B-12 Supplement, Riboflavin Supplement (Vitamin B-2), Pyridoxine Hydrochloride (Vitamin B-6), Folic Acid (Vitamin B-9), Menadione Sodium Bisulfite Complex (Vitamin K), Vitamin D-3 Supplement, Biotin (Vitamin B-7)], Minerals [Zinc Sulfate, Ferrous Sulfate, Manganese Sulfate, Copper Sulfate, Calcium Iodate, Sodium Selenite], Choline Chloride, L-Lysine Monohydrochloride, Sulfur. N-4169.",1K+ bought in past month
"BIXBI Rawbble Freeze Dried Dog Food, Beef Recipe, 12 oz - 98% Meat and Organs, No Fillers - Pantry-Friendly Raw Dog Food for Meal, Treat or Food Topper - USA Made in Small Batches",$17.84,https://www.amazon.com/BIXBI-BIX-FD-RWBL-BF-14OZ-Rawbble-Beef-14-Ounce/dp/B01DWQR1F0/ref=sr_1_222?dib=eyJ2IjoiMSJ9.FyB_P3Mp_0uTNkAG3YBSeBqW3noYnzNKb-6C_wvlO8VLDTl02bUwIyZTu98hDpDltbQugTZ2aTAm5vpCY-qcN6yVX7l3oq6UUReBvObf2L27nbELLaT9RkKsGgm_EiIdV3iufOFjbgLIHQvC6mwF83kIMyjW8wqd0JXcJe3boTAkXUm04GrFFxiXd6sQGM1GJeRAL9gQDIiP8OpLSOWWNZ_mx5NMmW_n2C80-jt3RUIlEJ2LWD9Lk59og3AampBAhDtTCEyOsS4F-REA8j8gXyiMxZQ9vBoPcXdV2MvFXDM.n0M58qFmikNj3GTNeS8vqE194V7Ute_8lF-PrN_o_is&dib_tag=se&keywords=pet+food&qid=1733034566&sr=8-222,4.4 out of 5 stars,BIXBI,Adult,"Beef, Beef Liver, Beef Kidney, Beef Bone, Pumpkin, Coconut Oil, Salmon Oil, Selenium Yeast, Vitamin E Supplement, Manganese Proteinate, Riboflavin Supplement, Calcium Iodate, d-Calcium Pantothenate, Mixed Tocopherols (a preservative), Rosemary Extract.",1K+ bought in past month
"Purina ONE True Instinct Tender Cuts in Gravy with Real Turkey and Venison, and with Real Chicken and Duck High Protein Wet Dog Food Variety Pack - (Pack of 6) 13 Oz. Cans",$13.99,https://www.amazon.com/Purina-Smartblend-Instinct-Tender-Variety/dp/B01MPYECJ5/ref=sr_1_223?dib=eyJ2IjoiMSJ9.FyB_P3Mp_0uTNkAG3YBSeBqW3noYnzNKb-6C_wvlO8VLDTl02bUwIyZTu98hDpDltbQugTZ2aTAm5vpCY-qcN6yVX7l3oq6UUReBvObf2L27nbELLaT9RkKsGgm_EiIdV3iufOFjbgLIHQvC6mwF83kIMyjW8wqd0JXcJe3boTAkXUm04GrFFxiXd6sQGM1GJeRAL9gQDIiP8OpLSOWWNZ_mx5NMmW_n2C80-jt3RUIlEJ2LWD9Lk59og3AampBAhDtTCEyOsS4F-REA8j8gXyiMxZQ9vBoPcXdV2MvFXDM.n0M58qFmikNj3GTNeS8vqE194V7Ute_8lF-PrN_o_is&dib_tag=se&keywords=pet+food&qid=1733034566&sr=8-223,4.5 out of 5 stars,Purina ONE,Adult,"Turkey & Venison: Poultry Broth, Turkey, Chicken, Wheat Gluten, Soy Flour, Pork Lungs, Liver, Venison, MINERALS [Potassium Chloride, Zinc Sulfate, Ferrous Sulfate, Copper Sulfate, Manganese Sulfate, Potassium Iodide, Sodium Selenite], Guar Gum, Locust Bean Gum, Tricalcium Phosphate, VITAMINS [Vitamin E Supplement, Niacin (Vitamin B-3), Thiamine Mononitrate (Vitamin B-1), Calcium Pantothenate (Vitamin B-5), Pyridoxine Hydrochloride (Vitamin B-6), Vitamin B-12 Supplement, Riboflavin Supplement (Vitamin B-2), Vitamin A Supplement, Folic Acid (Vitamin B-9), Vitamin D-3 Supplement, Biotin (Vitamin B-7)], Choline Chloride. F421622; Chicken & Duck: Chicken Broth, Chicken, Wheat Gluten, Soy Flour, Pork Lungs, Liver, Duck, MINERALS [Potassium Chloride, Zinc Sulfate, Ferrous Sulfate, Copper Sulfate, Manganese Sulfate, Potassium Iodide, Sodium Selenite], Guar Gum, Locust Bean Gum, Tricalcium Phosphate, VITAMINS [Vitamin E Supplement, Niacin (Vitamin B-3), Thiamine Mononitrate (Vitamin B-1), Calcium Pantothenate (Vitamin B-5), Pyridoxine Hydrochloride (Vitamin B-6), Vitamin B-12 Supplement, Riboflavin Supplement (Vitamin B-2), Vitamin A Supplement, Folic Acid (Vitamin B-9), Vitamin D-3 Supplement, Biotin (Vitamin B-7)], Choline Chloride. F421522",3K+ bought in past month
"Nutrish Rachael Ray Little Bites Dry Dog Food, Chicken & Veggies Recipe for Small Breeds, 6 Pounds",$10.39,https://www.amazon.com/Rachael-Ray-Nutrish-Natural-Chicken/dp/B07921R559/ref=sr_1_224?dib=eyJ2IjoiMSJ9.FyB_P3Mp_0uTNkAG3YBSeBqW3noYnzNKb-6C_wvlO8VLDTl02bUwIyZTu98hDpDltbQugTZ2aTAm5vpCY-qcN6yVX7l3oq6UUReBvObf2L27nbELLaT9RkKsGgm_EiIdV3iufOFjbgLIHQvC6mwF83kIMyjW8wqd0JXcJe3boTAkXUm04GrFFxiXd6sQGM1GJeRAL9gQDIiP8OpLSOWWNZ_mx5NMmW_n2C80-jt3RUIlEJ2LWD9Lk59og3AampBAhDtTCEyOsS4F-REA8j8gXyiMxZQ9vBoPcXdV2MvFXDM.n0M58qFmikNj3GTNeS8vqE194V7Ute_8lF-PrN_o_is&dib_tag=se&keywords=pet+food&qid=1733034566&sr=8-224,4.6 out of 5 stars,Nutrish,All Life Stages,"Chicken, Chicken Meal, Soybean Meal, Whole Corn, Grain Sorghum, Chicken Fat (preserved With Mixed Tocopherols), Dried Peas, Brown Rice, Carrots, Fish Meal, Corn Protein Concentrate, Natural Flavor, Dried Plain Beet Pulp, Malted Barley Flour, Salt, Dicalcium Phosphate, Taurine, Zinc Sulfate, Vitamin E Supplement, Choline Chloride, Ascorbic Acid (source Of Vitamin C), Ferrous Sulfate, Niacin, Vitamin A Supplement, Citric Acid (preservative), Copper Sulfate, Sodium Selenite, Thiamine Mononitrate, D-calcium Pantothenate, Manganese Sulfate, Riboflavin Supplement, Pyridoxine Hydrochloride, Rosemary Extract, Vitamin B12 Supplement, Folic Acid, Calcium Iodate, Biotin, Vitamin D3 Supplement",5K+ bought in past month
"ULTIMATE PET NUTRITION Nutra Complete Raw Freeze Dried Dog Food, Veterinarian Formulated with Antioxidants, Prebiotics & Amino Acids (3 Pound, Beef)",$91.87,https://www.amazon.com/ULTIMATE-PET-NUTRITION-Veterinarian-Antioxidants/dp/B0CV4MFB46/ref=sr_1_225?dib=eyJ2IjoiMSJ9.FyB_P3Mp_0uTNkAG3YBSeBqW3noYnzNKb-6C_wvlO8VLDTl02bUwIyZTu98hDpDltbQugTZ2aTAm5vpCY-qcN6yVX7l3oq6UUReBvObf2L27nbELLaT9RkKsGgm_EiIdV3iufOFjbgLIHQvC6mwF83kIMyjW8wqd0JXcJe3boTAkXUm04GrFFxiXd6sQGM1GJeRAL9gQDIiP8OpLSOWWNZ_mx5NMmW_n2C80-jt3RUIlEJ2LWD9Lk59og3AampBAhDtTCEyOsS4F-REA8j8gXyiMxZQ9vBoPcXdV2MvFXDM.n0M58qFmikNj3GTNeS8vqE194V7Ute_8lF-PrN_o_is&dib_tag=se&keywords=pet+food&qid=1733034566&sr=8-225,4.2 out of 5 stars,ULTIMATE PET NUTRITION,All Life Stages,"Beef, Beef Liver, Beef Kidney, Flaxseed, Dried Kelp, Blueberry, Carrot, Sweet Potato, Spinach, Broccoli, Chicory, Salt, Cranberry, Yeast Culture, Pumpkin Seed, Ginger, Potassium Chloride, Taurine, Zinc Amino Acid Complex, Inulin, Diatomaceous Earth, Iron Amino Acid Complex, Vitamin E Supplement, Yucca Schidigera Extract, Niacin Supplement, Copper Amino Acid Complex, L-Carnitine, Manganese Amino Acid Complex, D-Calcium Pantothenate, Thiamine Mononitrate, Sodium Selenite, Vitamin A Supplement, Riboflavin Supplement, Pyridoxine Hydrochloride, Biotin, Vitamin B12 Supplement, Folic Acid, Vitamin D3 Supplement, Mixed Tocopherols (Preservative).",1K+ bought in past month
"Wellness Natural Pet Food Simply Shreds Variety Pack, 2.8 Ounce Pouch (Pack of 12): High-Protein Mixer, Topper or Snack",$19.98,https://www.amazon.com/Wellness-Boosters-Simply-Shreds-Variety/dp/B0BKC88361/ref=sr_1_226?dib=eyJ2IjoiMSJ9.FyB_P3Mp_0uTNkAG3YBSeBqW3noYnzNKb-6C_wvlO8VLDTl02bUwIyZTu98hDpDltbQugTZ2aTAm5vpCY-qcN6yVX7l3oq6UUReBvObf2L27nbELLaT9RkKsGgm_EiIdV3iufOFjbgLIHQvC6mwF83kIMyjW8wqd0JXcJe3boTAkXUm04GrFFxiXd6sQGM1GJeRAL9gQDIiP8OpLSOWWNZ_mx5NMmW_n2C80-jt3RUIlEJ2LWD9Lk59og3AampBAhDtTCEyOsS4F-REA8j8gXyiMxZQ9vBoPcXdV2MvFXDM.n0M58qFmikNj3GTNeS8vqE194V7Ute_8lF-PrN_o_is&dib_tag=se&keywords=pet+food&qid=1733034566&sr=8-226,4.5 out of 5 stars,Wellness,Adult,"Chicken, Chicken Broth, Water Sufficient For Processing, Beef, Carrots Chicken, Chicken Broth, Water Sufficient For Processing, Salmon, Pumpkin",1K+ bought in past month
"Rachael Ray Nutrish Bright Puppy Premium Natural Dry Dog Food, Real Chicken & Brown Rice Recipe, 6 Pounds (Packaging May Vary)",$11.19,https://www.amazon.com/Rachael-Ray-Nutrish-Natural-Chicken/dp/B001F2I9YG/ref=sr_1_227?dib=eyJ2IjoiMSJ9.FyB_P3Mp_0uTNkAG3YBSeBqW3noYnzNKb-6C_wvlO8VLDTl02bUwIyZTu98hDpDltbQugTZ2aTAm5vpCY-qcN6yVX7l3oq6UUReBvObf2L27nbELLaT9RkKsGgm_EiIdV3iufOFjbgLIHQvC6mwF83kIMyjW8wqd0JXcJe3boTAkXUm04GrFFxiXd6sQGM1GJeRAL9gQDIiP8OpLSOWWNZ_mx5NMmW_n2C80-jt3RUIlEJ2LWD9Lk59og3AampBAhDtTCEyOsS4F-REA8j8gXyiMxZQ9vBoPcXdV2MvFXDM.n0M58qFmikNj3GTNeS8vqE194V7Ute_8lF-PrN_o_is&dib_tag=se&keywords=pet+food&qid=1733034566&sr=8-227,4.5 out of 5 stars,Nutrish,Adult,"Chicken, Chicken Meal, Soybean Meal, Grain Sorghum, Dried Peas, Whole Corn, Chicken Fat (preserved With Mixed Tocopherols), Barley, Brown Rice, Corn Protein Concentrate, Dried Plain Beet Pulp, Carrots, Natural Flavor, Salt, Dicalcium Phosphate, Calcium Carbonate, Malted Barley Flour, Taurine, Choline Chloride, Zinc Sulfate, Vitamin E Supplement, Ascorbic Acid (source Of Vitamin C), Ferrous Sulfate, Niacin, Copper Sulfate, Vitamin A Supplement, Citric Acid (preservative), Sodium Selenite, Annatto Extract (color), Thiamine Mononitrate, D-calcium Pantothenate, Manganese Sulfate, Riboflavin Supplement, Pyridoxine Hydrochloride, Rosemary Extract, Vitamin B12 Supplement, Calcium Iodate, Folic Acid, Biotin, Vitamin D3 Supplement",1K+ bought in past month
"Purina Beyond Beef, Potato, and Green Bean Grain Free Wet Dog Food Natural Pate with Added Vitamins and Minerals - (Pack of 12) 13 oz. Cans",$26.09,https://www.amazon.com/Purina-Beyond-Natural-Potato-Recipe/dp/B00RVMMX5A/ref=sr_1_228?dib=eyJ2IjoiMSJ9.FyB_P3Mp_0uTNkAG3YBSeBqW3noYnzNKb-6C_wvlO8VLDTl02bUwIyZTu98hDpDltbQugTZ2aTAm5vpCY-qcN6yVX7l3oq6UUReBvObf2L27nbELLaT9RkKsGgm_EiIdV3iufOFjbgLIHQvC6mwF83kIMyjW8wqd0JXcJe3boTAkXUm04GrFFxiXd6sQGM1GJeRAL9gQDIiP8OpLSOWWNZ_mx5NMmW_n2C80-jt3RUIlEJ2LWD9Lk59og3AampBAhDtTCEyOsS4F-REA8j8gXyiMxZQ9vBoPcXdV2MvFXDM.n0M58qFmikNj3GTNeS8vqE194V7Ute_8lF-PrN_o_is&dib_tag=se&keywords=pet+food&qid=1733034566&sr=8-228,4.5 out of 5 stars,Purina Beyond,Adult,"Beef, Beef Broth, Chicken, Liver, Potatoes, Green Beans, Guar Gum, Salt, MINERALS [Potassium Chloride, Zinc Sulfate, Ferrous Sulfate, Copper Sulfate, Manganese Sulfate, Potassium Iodide, Sodium Selenite], Carrageenan, Choline Chloride, VITAMINS [Vitamin E Supplement, Niacin (Vitamin B-3), Thiamine Mononitrate (Vitamin B-1), Calcium Pantothenate (Vitamin B-5), Pyridoxine Hydrochloride (Vitamin B-6), Vitamin B-12 Supplement, Riboflavin Supplement (Vitamin B-2), Vitamin A Supplement, Folic Acid (Vitamin B-9), Vitamin D-3 Supplement, Biotin (Vitamin B-7)]. D423022",5K+ bought in past month
"Blue Buffalo Delights Natural Adult Small Breed Wet Dog Food Variety Pack, Made with Natural Ingredients, Filet Mignon Flavor Paté & Porterhouse Flavor Paté, 3.5-oz. Cups (12 Count, 6 of Each)",Price unavailable,https://www.amazon.com/Blue-Buffalo-Delights-Natural-Porterhouse/dp/B01MYEEEUL/ref=sr_1_229?dib=eyJ2IjoiMSJ9.FyB_P3Mp_0uTNkAG3YBSeBqW3noYnzNKb-6C_wvlO8VLDTl02bUwIyZTu98hDpDltbQugTZ2aTAm5vpCY-qcN6yVX7l3oq6UUReBvObf2L27nbELLaT9RkKsGgm_EiIdV3iufOFjbgLIHQvC6mwF83kIMyjW8wqd0JXcJe3boTAkXUm04GrFFxiXd6sQGM1GJeRAL9gQDIiP8OpLSOWWNZ_mx5NMmW_n2C80-jt3RUIlEJ2LWD9Lk59og3AampBAhDtTCEyOsS4F-REA8j8gXyiMxZQ9vBoPcXdV2MvFXDM.n0M58qFmikNj3GTNeS8vqE194V7Ute_8lF-PrN_o_is&dib_tag=se&keywords=pet+food&qid=1733034566&sr=8-229,4.5 out of 5 stars,Blue Buffalo,Adult,Ingredients unavailable,Sales unavailable
"Blue Buffalo Baby Blue Natural Dry Food for Puppies, Healthy Growth Formula with DHA, Savory Chicken Recipe, 4-lb. Bag",$11.98,https://www.amazon.com/Blue-Buffalo-Natural-Chicken-Recipe/dp/B082DHVD6L/ref=sr_1_230?dib=eyJ2IjoiMSJ9.FyB_P3Mp_0uTNkAG3YBSeBqW3noYnzNKb-6C_wvlO8VLDTl02bUwIyZTu98hDpDltbQugTZ2aTAm5vpCY-qcN6yVX7l3oq6UUReBvObf2L27nbELLaT9RkKsGgm_EiIdV3iufOFjbgLIHQvC6mwF83kIMyjW8wqd0JXcJe3boTAkXUm04GrFFxiXd6sQGM1GJeRAL9gQDIiP8OpLSOWWNZ_mx5NMmW_n2C80-jt3RUIlEJ2LWD9Lk59og3AampBAhDtTCEyOsS4F-REA8j8gXyiMxZQ9vBoPcXdV2MvFXDM.n0M58qFmikNj3GTNeS8vqE194V7Ute_8lF-PrN_o_is&dib_tag=se&keywords=pet+food&qid=1733034566&sr=8-230,4.7 out of 5 stars,Blue Buffalo,Puppy,"Deboned Chicken, Chicken Meal, Brown Rice, Oatmeal, Barley, Fish Meal (source of Omega 3 Fatty Acids), Chicken Fat (preserved with Mixed Tocopherols), Dried Tomato Pomace, Peas, Natural Flavor, Flaxseed (source of Omega 6 Fatty Acids), Dried Egg Product, Dried Yeast, Fish Oil (source of ARA-Arachidonic Acid and DHA-Docosahexaenoic Acid), Salt, Potassium Chloride, Choline Chloride, Direct Dehydrated Alfalfa Pellets, Dicalcium Phosphate, Dried Chicory Root, Alfalfa Nutrient Concentrate, Calcium Carbonate, L-Threonine, DL-Methionine, preserved with Mixed Tocopherols, Vitamin E Supplement, Dried Sweet Potatoes, Carrots, Zinc Amino Acid Chelate, Zinc Sulfate, Vegetable Juice for color, Ferrous Sulfate, Iron Amino Acid Chelate, Blueberries, Cranberries, Barley Grass, Parsley, Turmeric, Dried Kelp, Yucca Schidigera Extract, Niacin (Vitamin B3), Copper Sulfate, Calcium Pantothenate (Vitamin B5), L-Ascorbyl-2-Polyphosphate (source of Vitamin C), L-Lysine, Biotin (Vitamin B7), Vitamin A Supplement, Copper Amino Acid Chelate, Manganese Sulfate, Taurine, Manganese Amino Acid Chelate, Thiamine Mononitrate (Vitamin B1), Riboflavin (Vitamin B2), Vitamin D3 Supplement, Vitamin B12 Supplement, Pyridoxine Hydrochloride (Vitamin B6), Calcium Iodate, Folic Acid (Vitamin B9), Sodium Selenite, Oil of Rosemary.",3K+ bought in past month
"Wellness Core Grain Free Small Breed Mini Meals Chunky Variety Pack, 3 oz (Pack of 12)",$19.98,https://www.amazon.com/Wellness-Grain-Small-Chunky-Variety/dp/B07MZL9LC7/ref=sr_1_231?dib=eyJ2IjoiMSJ9.FyB_P3Mp_0uTNkAG3YBSeBqW3noYnzNKb-6C_wvlO8VLDTl02bUwIyZTu98hDpDltbQugTZ2aTAm5vpCY-qcN6yVX7l3oq6UUReBvObf2L27nbELLaT9RkKsGgm_EiIdV3iufOFjbgLIHQvC6mwF83kIMyjW8wqd0JXcJe3boTAkXUm04GrFFxiXd6sQGM1GJeRAL9gQDIiP8OpLSOWWNZ_mx5NMmW_n2C80-jt3RUIlEJ2LWD9Lk59og3AampBAhDtTCEyOsS4F-REA8j8gXyiMxZQ9vBoPcXdV2MvFXDM.n0M58qFmikNj3GTNeS8vqE194V7Ute_8lF-PrN_o_is&dib_tag=se&keywords=pet+food&qid=1733034566&sr=8-231,4.5 out of 5 stars,Wellness,Adult,"Chicken & Chicken Liver: Chicken, Chicken Broth, Water Sufficient for Processing, Potato Starch, Chicken Liver, Egg, Tapioca Starch, Natural Flavor, Salt, Tricalcium Phosphate, Sunflower Oil, Guar Gum, Magnesium Sulfate, Vitamins [Vitamin E Supplement, Thiamine Hydrochloride, Niacin, Vitamin A Supplement, Pyridoxine Hydrochloride, d-Calcium Pantothenate, Riboflavin Supplement, Folic Acid, Vitamin D3 Supplement, Biotin, Vitamin B12 Supplement], Potassium Chloride, Choline Chloride, Zinc Amino Acid Chelate, Iron Amino Acid Chelate, Manganese Amino Acid Chelate, Copper Amino Acid Chelate, Sodium Selenite, Potassium Iodide. Chicken & Tuna: Chicken, Chicken Broth, Water Sufficient for Processing, Potato Starch, Tuna, Chicken Liver, Egg, Tapioca Starch, Natural Flavor, Salt, Tricalcium Phosphate, Sunflower Oil, Guar Gum, Magnesium Sulfate, Vitamins [Vitamin E Supplement, Thiamine Hydrochloride, Niacin, Vitamin A Supplement, Pyridoxine Hydrochloride, d-Calcium Pantothenate, Riboflavin Supplement, Folic Acid, Vitamin D3 Supplement, Biotin, Vitamin B12 Supplement], Potassium Chloride, Choline Chloride, Zinc Amino Acid Chelate, Iron Amino Acid Chelate, Manganese Amino Acid Chelate, Copper Amino Acid Chelate, Sodium Selenite, Potassium Iodide.",900+ bought in past month
